# Default Dataset,,Dataset 1,
673.1638418079096,22.523472256338874,673.1638418079096,21.919607522039357
686.9350282485876,22.44978028876334,680.5790960451977,21.912443025191735
701.0593220338983,22.436133628101203,687.6412429378531,21.966006168290622
713.4180790960452,22.66573869374164,695.7627118644068,22.018545811839843
726.8361581920904,22.53200141925271,705.2966101694915,22.250880209612706
741.6666666666666,22.517672425557464,716.9491525423729,22.239621714566447
761.0875706214689,22.55929474057698,727.8954802259886,22.22904555255329
775.2118644067797,22.666421026774746,739.1949152542372,22.097355277163675
790.042372881356,23.437116187668877,751.2005649717514,22.08575561560086
803.8135593220338,24.02767542782281,763.5593220338983,22.134201260951446
817.2316384180791,25.40359998908267,772.7401129943503,21.944171511231204
829.2372881355932,26.59972979611889,785.8050847457628,21.99193482354868
840.8898305084746,27.373495455662,797.1045197740114,22.222563388738774
849.0112994350283,27.426035099211227,809.1101694915254,22.271350200605912
861.0169491525423,26.75018422991894,820.409604519774,22.018886978356395
870.1977401129943,26.137449166189032,833.1214689265537,21.94621851033052
881.1440677966102,25.643781216736265,845.1271186440678,21.874232375337755
892.090395480226,25.2708862141434,856.4265536723163,22.225633887387758
903.0367231638418,25.13953710527034,869.4915254237287,22.756488987144845
911.5112994350281,25.131349108873057,880.4378531073446,23.530936979721062
921.3983050847457,24.6990911323999,892.7966101694915,24.243633832801113
930.9322033898304,24.327560795873254,904.4491525423729,24.77585359862442
941.5254237288135,24.558871694096457,922.457627118644,24.63768115942029
952.4717514124293,24.487909058653347,941.5254237288135,24.800417587816263
960.9463276836158,24.66088048254592,956.0028248587571,24.907202707497476
968.361581920904,24.834875405988154,971.1864406779661,24.83214607385573
