572.3225030084236 3.5781454005934714
580.0240673886883 3.578501483679525
586.76293622142 3.578679525222552
592.5391095066185 3.5791246290801184
602.1660649819494 3.579614243323442
607.942238267148 3.5800593471810087
620.4572803850782 3.5806379821958454
628.1588447653429 3.581172106824926
636.8231046931407 3.581661721068249
646.4500601684717 3.582106824925816
654.1516245487364 3.582685459940653
661.8531889290011 3.5831305637982194
669.5547533092658 3.5835311572700297
680.1444043321299 3.5841988130563798
693.6221419975932 3.5849554896142433
709.0252707581227 3.585845697329377
726.3537906137183 3.5869584569732935
749.4584837545126 3.588293768545994
767.7496991576413 3.589406528189911
782.1901323706377 3.590207715133531
793.7424789410347 3.5909643916913945
806.2575210589649 3.591721068249258
819.7352587244284 3.592522255192878
830.3249097472924 3.593145400593472
842.8399518652225 3.5939910979228484
857.2803850782188 3.5947922848664686
873.6462093862815 3.5956379821958455
885.1985559566787 3.5963501483679523
898.6762936221419 3.597240356083086
912.1540312876052 3.5982640949554896
924.6690734055354 3.599020771513353
939.1095066185318 3.6
952.587244283995 3.60106824925816
967.0276774969915 3.602181008902077
978.5800240673885 3.602893175074184
991.0950661853188 3.6036498516320474
1000.7220216606497 3.604406528189911
1012.2743682310469 3.6051186943620177
1022.8640192539108 3.605875370919881
1032.490974729242 3.6066765578635014
1045.006016847172 3.607566765578635
1055.595667870036 3.6082789317507418
1063.2972322503008 3.6089910979228486
1070.9987966305655 3.6094362017804156
